ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
add_access,7356,34496,8,33290,34280,33431,33430,6,35203,33416,34279,33418,2009-12-03 11:21:05
add_access,9001,62181,33777,33290,33324,9,33291,6,47733,33283,33323,33285,2008-02-22 09:59:50
remove_access,8490,33518,8,33290,34251,33289,33430,6,34387,2,33730,4,2009-09-16 16:50:29
add_access,8253,42235,8,33290,37961,33431,33291,6,40876,33283,33885,33285,2009-11-16 23:21:14
add_access,8250,40783,8,33439,33438,33289,33657,6,35593,2,3,4,2010-05-06 12:46:20
add_access,3164,61695,8,33290,34862,33431,33526,6,61694,33521,34861,33523,2009-06-04 16:07:10
add_access,8557,66738,8,33904,34063,33345,33430,6,38534,2,33365,4,2007-03-30 15:16:37
add_access,10460,33691,36228,33290,37037,9,33430,6,51996,33416,33529,33418,2009-07-08 05:21:11
remove_access,8584,33518,8,33290,34353,9,33430,6,45941,33316,34024,33317,2009-02-23 10:17:25
add_access,9620,71311,44965,33290,34662,34576,34577,6,34571,33283,36494,33285,2005-07-13 07:44:55
remove_access,9803,34936,8,33904,42245,33431,33712,6,46926,2,33730,4,2009-01-08 09:17:56
add_access,10772,47072,8,33290,34433,33289,33678,6,47071,33283,34432,33285,2009-03-29 23:09:07
add_access,3630,53021,8,33290,35374,33345,11,6,42248,33426,33675,33428,2009-01-09 09:24:37
add_access,11307,33518,8,33290,36505,9,33430,6,42427,33416,33689,33418,2009-10-22 09:44:21
add_access,6881,36521,34005,33290,40011,9,33291,6,40010,33283,33323,33285,2009-12-30 09:32:19
add_access,4013,61675,8,33290,35159,33431,33526,6,36885,33521,35659,33523,2009-02-20 08:52:36
add_access,9262,38302,33751,33290,33667,33326,34577,6,38301,33283,33666,33285,2007-09-11 08:47:26
add_access,10733,39453,8,33290,41291,33345,33430,6,44206,33339,36136,33341,2008-07-07 13:01:40
remove_access,10417,40660,8,33290,34597,33289,33347,6,40659,33347,34597,33502,2009-04-16 08:34:24
remove_access,10081,37038,35217,35218,35215,9,33304,6,51775,33339,35215,33341,2008-10-15 15:41:07
add_access,9667,39133,8,33408,33366,33289,33370,6,40770,2,33365,4,2010-06-24 12:39:32
add_access,3211,62804,8,33290,36928,33326,33526,6,54141,33521,36927,33523,2009-04-09 08:28:31
remove_access,10287,36824,8,33290,33517,33431,33430,6,54569,33357,33458,33359,2009-02-11 14:57:43
add_access,8130,49202,8,33290,34012,33289,33526,6,49201,33521,34012,33523,2009-11-02 08:19:48
add_access,10072,33478,8,33904,33902,9,33430,6,36580,2,33730,4,2009-12-01 08:56:23
add_access,3278,34574,34575,33290,34573,34576,34577,6,34571,33283,34572,33285,2009-01-13 10:35:03
add_access,10136,33518,8,33290,44155,9,33430,6,48514,33283,33447,33285,2007-08-20 14:29:13
remove_access,3344,33677,8,33290,34041,33289,33678,6,33786,33426,33675,33428,2009-07-13 13:55:37
add_access,7434,36296,34572,33290,34573,33289,33291,6,46598,33283,34572,33285,2010-03-19 16:42:52
add_access,10686,33518,8,33290,35612,9,33430,6,45765,33416,33529,33418,2005-11-08 10:00:00
add_access,8954,52274,8,33290,33812,33431,33905,6,52273,33299,33601,33301,2006-09-27 11:33:58
remove_access,9811,61121,8,33290,35454,9,33430,6,35453,33426,35335,33428,2010-03-05 14:24:31
add_access,9454,68406,8,33290,35571,33431,33604,6,53448,33283,35570,33285,2010-06-07 21:15:12
add_access,7450,33518,37706,33290,35600,33431,33430,6,35599,33283,34432,33285,2008-06-30 14:31:33
add_access,3217,50937,8,33290,36430,33345,33526,6,37017,33521,36430,33523,2009-12-21 15:37:22
add_access,3202,45074,8,33290,34222,33289,38385,6,45073,33426,33853,33428,2010-03-29 09:15:39
add_access,10239,73852,8,33290,34063,33431,33370,6,48608,2,33365,4,2006-07-25 12:17:36
add_access,7351,34918,8,33296,34917,33431,11,6,34916,2,3,4,2010-01-11 07:27:42
add_access,4022,36731,33421,33422,36730,33431,33526,6,36729,33416,34542,33418,2010-03-11 08:34:15
add_access,8220,34668,8,33408,33366,33309,33370,6,34667,2,33365,4,2009-11-03 08:31:11
add_access,10018,33518,8,33290,37057,9,33430,6,53213,33316,34024,33317,2005-11-08 10:00:00
remove_access,9682,34054,8,33369,33366,33368,33370,6,34836,2,33365,4,2009-09-09 06:36:18
add_access,9809,35975,8,33276,33279,33309,11,6,36456,2,3,4,2005-11-07 16:04:54
add_access,7489,40091,8,33290,35796,33431,33291,6,35794,33283,35795,33285,2009-10-09 10:16:27
remove_access,9811,33518,8,33290,39452,33431,33430,6,41523,33283,33447,33285,2007-03-16 16:18:31
remove_access,1223,33518,8,33290,35132,9,33430,6,37753,33283,33447,33285,2010-02-03 08:54:16
add_access,11296,67734,8,33276,33485,33268,33270,6,41760,2,33265,4,2009-10-21 18:58:48
add_access,3037,61089,8,33290,34862,33431,33526,6,60345,33521,34861,33523,2009-01-13 09:01:54
add_access,10963,7,8,33313,33467,9,11,6,35034,2,3,4,2008-07-10 18:44:08
remove_access,9571,73137,8,33290,34891,33345,33430,6,42285,33299,33790,33301,2005-10-12 13:03:38
add_access,9347,45322,8,33369,33366,33289,33370,6,36470,2,33365,4,2009-08-04 05:02:30
add_access,8557,54288,8,33290,40045,33289,33347,6,40044,33347,36118,33502,2010-01-25 16:11:32
add_access,2660,37045,8,33290,34985,9,33403,6,34079,33521,33544,33523,2009-07-04 12:48:45
add_access,10379,33656,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2009-02-02 15:56:50
add_access,7749,50798,8,33290,33549,9,33526,6,34786,33521,34787,33523,2009-05-08 08:29:28
add_access,6976,45541,8,33290,33497,33289,34780,6,45540,33283,33323,33285,2010-07-13 17:37:55
add_access,2661,33518,43694,33290,34662,9,33430,6,37127,33283,36494,33285,2010-03-17 08:40:35
add_access,11109,33478,8,33290,33866,33431,33430,6,46103,33299,33866,33301,2006-03-07 10:36:53
remove_access,9795,35120,8,33296,34200,9,33657,6,38171,2,33730,4,2010-03-01 04:18:31
add_access,11158,50028,8,33290,37386,9,33430,6,40338,33299,34471,33301,2007-12-20 14:29:12
add_access,10405,62015,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2009-03-02 17:49:29
add_access,9737,34096,8,33313,33279,33309,11,6,34343,2,3,4,2008-05-23 06:15:12
add_access,10691,33862,8,33290,39584,33431,33863,6,39957,33316,33385,33317,2005-04-04 10:00:43
add_access,11041,43933,8,33290,35108,33431,33430,6,35107,33339,34566,33341,2010-06-09 08:17:28
add_access,9236,44431,8,33290,35920,33326,33430,6,40679,2,33365,4,2007-07-05 06:32:27
add_access,7190,46058,33288,33290,33286,9,33291,6,44235,33283,33284,33285,2009-10-14 10:25:00
add_access,11106,33518,33344,33346,33598,33431,33430,6,34032,33339,33895,33341,2008-03-03 11:15:53
add_access,9821,60145,8,33290,35159,33326,33526,6,44588,33521,35659,33523,2005-11-07 16:20:55
add_access,9343,33691,8,33290,34353,33289,33430,6,44925,33316,34024,33317,2010-08-31 12:54:45
add_access,9454,33518,8,33388,34556,33431,33430,6,45527,33316,34024,33317,2009-06-22 15:55:21
remove_access,10361,74371,35217,35218,35215,33431,33595,6,37066,33339,35215,33341,2009-10-21 02:45:50
remove_access,10489,53840,8,33290,34956,33431,33604,6,36914,33416,33476,33418,2010-02-16 11:41:08
add_access,10978,54549,8,33296,33568,33326,11,6,37467,2,3,4,2009-05-19 09:10:05
add_access,2319,34936,8,33290,49581,9,33712,6,34431,33283,34432,33285,2009-06-12 09:32:49
add_access,2660,34936,33777,33290,33775,9,33712,6,35788,33283,33323,33285,2010-06-06 20:50:07
add_access,7185,33478,8,33290,35454,9,33430,6,37473,33426,35335,33428,2008-09-23 10:06:00
remove_access,9722,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428,2005-07-08 10:27:02
add_access,10798,33518,8,33290,40767,33431,33430,6,40766,33283,33284,33285,2007-09-19 08:18:16
add_access,4053,33308,8,33296,33307,33309,11,6,34679,2,3,4,2009-01-12 08:00:48
add_access,1304,36296,8,33290,34573,33289,33291,6,42352,33283,34572,33285,2010-04-09 08:44:46
add_access,5546,52457,8,33290,34862,33431,33526,6,50920,33521,34861,33523,2010-03-08 15:53:13
remove_access,8100,33413,8,33369,33406,33309,33370,6,33611,2,33365,4,2009-11-05 13:19:16
add_access,9931,40423,8,33290,33386,33289,33450,6,40422,33316,33385,33317,2010-03-01 15:20:20
add_access,10733,40236,40237,33290,34131,33431,33291,6,40235,33283,40171,33285,2009-10-22 16:12:49
add_access,3162,34788,8,33290,33549,33289,33526,6,34786,33521,34787,33523,2010-02-11 11:42:43
add_access,11008,54549,8,33296,34917,33326,11,6,36572,2,3,4,2010-08-19 08:57:18
add_access,10596,49319,8,34913,33530,9,33423,6,49318,33416,33529,33418,2010-06-15 08:28:10
remove_access,9737,55014,8,33904,36213,33326,33423,6,39687,2,34181,4,2008-03-16 04:11:44
add_access,10573,55167,8,33290,37667,33289,33657,6,37666,33299,33395,33301,2007-01-02 08:41:41
add_access,3656,60772,8,33296,35629,33431,33628,6,43122,2,3,4,2009-06-04 15:37:23
remove_access,4051,47306,8,33408,37239,9,35276,6,47305,2,33365,4,2008-11-14 11:36:12
add_access,463,41568,8,33290,37709,33431,37073,6,41059,33283,33447,33285,2009-10-05 07:14:57
add_access,9211,33691,8,33290,34752,33289,33430,6,34751,33299,34471,33301,2010-06-24 09:01:09
add_access,9865,47190,33288,33290,33286,9,34780,6,38417,33283,33284,33285,2008-11-06 09:31:34
add_access,9667,38535,8,33290,34063,33326,33370,6,38534,2,33365,4,2010-06-24 12:39:31
add_access,9962,33518,8,33290,35920,9,33430,6,35919,2,33365,4,2008-02-21 21:43:13
add_access,9347,40771,8,33369,33406,33309,33370,6,35756,2,33365,4,2008-03-05 15:04:25
add_access,9773,33336,8,33313,33279,33275,11,6,34606,2,3,4,2009-10-30 06:51:38
add_access,10188,50264,8,33313,35285,9,33628,6,60646,2,3,4,2009-07-09 07:49:36
add_access,4783,33336,8,33276,33307,33275,11,6,34419,2,3,4,2010-03-24 19:42:46
add_access,11315,34390,8,33296,33438,33309,33657,6,38334,2,3,4,2008-10-26 09:09:33
add_access,3180,36188,8,33290,34319,9,33604,6,36187,33521,35013,33523,2010-06-21 15:55:12
add_access,8408,33280,8,33313,33279,33268,33270,6,33924,2,33265,4,2010-08-16 12:21:48
remove_access,322,37578,8,33290,33517,9,33430,6,46647,33357,33458,33359,2010-01-06 19:35:43
add_access,8557,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301,2006-09-29 15:33:37
add_access,10733,38628,8,33290,34047,34576,38629,6,38627,34046,34047,34048,2010-01-15 10:19:34
add_access,9572,33518,8,33290,34891,33431,33430,6,36019,33299,33790,33301,2009-10-07 08:53:42
add_access,11336,71058,8,33290,35796,33431,33461,6,44854,33283,35795,33285,2005-11-08 10:00:00
add_access,4049,35162,8,33408,33366,33289,33370,6,41077,2,33365,4,2010-03-10 10:09:04
add_access,9264,41272,8,33290,33593,33345,33461,6,34239,33416,33529,33418,2005-11-08 10:00:00
remove_access,9811,55991,8,33290,34319,33326,33526,6,36187,33521,35013,33523,2010-05-25 08:32:38
add_access,3307,65752,35217,35218,35215,33326,33362,6,44725,33339,35215,33341,2010-05-06 13:42:33
add_access,8628,35375,8,33290,34891,33289,33450,6,63422,33299,33790,33301,2007-06-14 08:32:36
remove_access,9865,50039,8,33290,33477,33431,600,6,38117,33416,33476,33418,2007-10-15 14:35:21
remove_access,11212,33518,8,33290,33999,9,33430,6,33998,33426,33427,33428,2007-04-05 08:53:00
add_access,4832,77057,8,33290,40264,33345,33347,6,62048,33347,35017,33502,2008-07-29 08:45:20
remove_access,2331,34970,8,33455,33769,33431,33347,6,40411,2,33768,4,2009-10-07 19:29:19
remove_access,11329,33518,8,33290,34353,33431,33430,6,34352,33316,34024,33317,2006-04-25 15:55:47
remove_access,2303,73894,8,33290,45870,33345,33362,6,45869,33339,35899,33341,2009-08-14 06:26:00
add_access,9865,45848,56908,33290,34163,33431,600,6,51500,33357,33458,33359,2007-06-14 09:53:33
add_access,3229,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2009-12-01 17:06:52
add_access,11282,33336,8,33313,33438,33275,11,6,33816,2,3,4,2010-03-26 11:41:13
add_access,4043,39133,8,33408,33366,33289,33370,6,41972,2,33365,4,2009-12-17 08:28:59
remove_access,9371,74373,8,35275,35273,9,35276,6,46788,33339,35272,33341,2007-03-22 09:21:50
add_access,10356,68241,35217,35218,35215,33431,33430,6,42217,33339,35215,33341,2005-11-08 10:00:00
add_access,9771,76033,8,33313,33438,33289,33628,6,37602,2,3,4,2005-11-07 16:07:53
add_access,9683,61378,8,33290,34041,33289,33678,6,38056,33426,33675,33428,2010-06-16 00:22:50
add_access,8246,33518,8,33904,33902,9,33430,6,41788,2,33730,4,2009-11-18 10:47:03
add_access,2011,36877,8,33290,35454,33431,33430,6,43686,33426,35335,33428,2008-03-19 08:18:57
add_access,8596,40091,8,33290,35796,33431,33291,6,35794,33283,35795,33285,2009-11-20 14:49:41
add_access,11173,33518,8,33290,35571,9,33430,6,39285,33283,35570,33285,2009-12-09 09:18:42
add_access,11134,33478,8,33844,33854,9,33430,6,33852,33426,33853,33428,2008-11-13 22:11:53
add_access,10563,52397,8,33290,33798,33326,33430,6,52396,33283,33447,33285,2010-03-26 09:41:56
add_access,10494,33829,8,33422,33828,33345,33430,6,33827,33416,33689,33418,2009-12-22 13:38:00
add_access,7678,33622,33777,33290,35963,33431,33423,6,41830,33416,35962,33418,2009-11-06 09:52:05
remove_access,5373,35162,8,33408,33406,33289,33370,6,36472,2,33365,4,2009-10-14 10:20:51
add_access,10963,37837,8,33313,33467,33431,11,6,47453,2,3,4,2010-02-10 08:33:19
add_access,7190,60335,33288,33290,33286,33289,33291,6,60334,33283,33284,33285,2008-08-12 09:44:53
add_access,10786,50681,40163,33290,38624,33431,34780,6,50680,33283,40641,33285,2010-02-23 15:03:57
remove_access,9362,46907,8,33290,36490,33289,33450,6,48296,33283,33284,33285,2006-09-19 16:39:39
add_access,4069,35556,8,33844,33928,33309,33930,6,35786,33426,33927,33428,2009-12-16 08:40:43
add_access,10287,67339,8,33290,33517,9,33905,6,37221,33357,33458,33359,2010-06-14 08:30:03
add_access,10108,33518,8,33290,36490,33431,33430,6,40766,33283,33284,33285,2008-06-05 08:54:43
add_access,10130,34560,8,33290,33396,9,33430,6,34559,33299,33395,33301,2006-12-28 13:47:36
add_access,2418,61836,8,33290,34597,33431,33347,6,36559,33347,34597,33502,2010-06-03 09:23:20
add_access,7987,65213,8,33369,39443,33289,33370,6,36470,2,33365,4,2010-05-12 08:06:48
add_access,11040,38144,8,33290,46722,9,33430,6,34565,33339,34566,33341,2010-06-15 13:12:20
remove_access,9729,55005,8,33313,34573,33289,34780,6,37463,33283,34572,33285,2010-07-01 04:16:31
remove_access,9813,33336,8,33313,33307,33275,11,6,36868,2,3,4,2006-06-30 06:40:49
add_access,3890,7,8,10,5,9,11,6,51252,2,3,4,2010-07-26 09:34:45
add_access,7101,52455,33751,33290,33667,9,33291,6,52454,33283,33666,33285,2010-08-17 14:09:49
add_access,10691,36940,8,33290,35835,9,33863,6,61673,33316,33385,33317,2009-01-26 08:31:51
remove_access,11317,41752,8,33296,33279,33309,11,6,33433,2,3,4,2008-09-14 22:52:32
remove_access,7341,33518,8,33290,34793,9,33430,6,44653,33299,33601,33301,2005-04-08 14:16:58
add_access,11033,58925,8,33290,34251,9,33450,6,43388,2,33730,4,2005-10-11 01:28:24
add_access,9075,59944,8,33290,34862,33289,33526,6,43308,33521,34861,33523,2010-04-29 12:25:34
add_access,3033,48951,8,33290,33286,33431,33291,6,39481,33283,33284,33285,2010-02-12 08:33:31
add_access,3123,73713,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2008-07-28 08:37:43
add_access,6435,35060,8,33276,33541,33275,11,6,33913,2,3,4,2008-07-29 08:52:26
remove_access,9099,45595,8,33296,33294,33431,33526,6,45594,2,3,4,2010-07-23 07:00:16
add_access,10283,34970,8,33455,33769,33431,33347,6,40411,2,33768,4,2010-03-26 10:48:36
add_access,10281,53580,8,33290,34862,33289,33526,6,53579,33521,34861,33523,2009-08-03 15:39:45
add_access,8523,33518,8,33290,34752,9,33430,6,37888,33299,34471,33301,2008-09-25 14:25:52
add_access,3765,33503,8,33276,43529,33431,33347,6,35845,33347,43529,33502,2010-08-17 14:44:04
add_access,8485,47635,8,33290,36556,9,33930,6,61472,33426,33927,33428,2009-12-28 09:59:15
add_access,8147,57748,34665,33290,34412,33345,34577,6,35788,33283,34411,33285,2008-11-24 15:42:00
add_access,7737,33489,8,10,33438,33275,11,6,33876,2,3,4,2009-12-30 14:57:03
add_access,11212,33518,8,33290,33429,9,33430,6,58386,33426,33427,33428,2007-03-06 13:32:09
remove_access,8485,34557,8,33290,33866,9,33430,6,43109,33299,33866,33301,2008-10-01 15:36:02
add_access,8195,33518,8,33290,34251,9,33430,6,37166,2,33730,4,2008-05-15 08:48:00
add_access,4219,46118,8,33290,40264,33431,33347,6,46117,33347,35017,33502,2010-08-12 11:53:35
add_access,2242,33518,33344,33346,33598,9,33430,6,36879,33339,33895,33341,2008-11-12 17:35:04
add_access,9669,54288,8,33290,33769,33289,33347,6,61223,2,33768,4,2009-04-17 08:36:29
remove_access,10916,33518,8,33290,34353,9,33430,6,36248,33316,34024,33317,2008-10-10 11:54:29
add_access,11315,33489,8,33313,33273,33275,11,6,34349,2,3,4,2006-03-10 17:24:57
add_access,10925,33442,8,33313,33438,33309,11,6,33764,2,3,4,2007-08-23 17:51:38
add_access,11206,33947,8,33290,35398,9,33430,6,36670,33426,33675,33428,2009-12-17 09:40:35
add_access,8557,39516,8,33290,33902,33431,33604,6,36605,2,33730,4,2007-12-10 10:49:01
remove_access,9810,33503,8,33276,43529,33431,33347,6,35845,33347,43529,33502,2008-06-11 16:11:37
add_access,7013,33622,8,33290,34102,9,33604,6,36413,33299,33790,33301,2007-07-16 08:23:42
remove_access,4610,48351,8,33296,33568,33431,33678,6,36287,2,3,4,2009-09-22 11:16:02
remove_access,9619,33518,8,33290,34793,9,33430,6,37523,33299,33601,33301,2008-06-26 05:37:23
add_access,11336,55741,33288,33290,33286,33431,33291,6,44235,33283,33284,33285,2008-09-05 11:01:31
add_access,9674,35162,8,33408,36100,9,33370,6,38308,2,33365,4,2007-11-30 11:09:17
add_access,9828,33489,8,10,33307,33275,11,6,37556,2,3,4,2005-11-07 16:04:45
add_access,7774,33518,8,33290,33573,9,33430,6,33762,33416,33529,33418,2010-07-28 11:48:46
add_access,7013,36431,8,33290,34472,33289,33526,6,40183,33299,34471,33301,2010-05-18 12:45:18
add_access,7784,44393,8,33290,33775,33431,33291,6,40307,33283,33323,33285,2010-04-14 16:31:20
remove_access,9870,33518,8,33290,34138,33431,33430,6,38258,33299,33395,33301,2005-08-10 15:34:31
add_access,10849,34557,8,33290,33448,33431,33430,6,33794,33283,33447,33285,2009-11-04 16:23:38
add_access,10745,42750,8,33290,34535,9,34553,6,36444,33283,33447,33285,2010-06-10 12:01:42
add_access,11087,53919,8,33290,33621,9,34539,6,47265,33426,33621,33428,2006-12-28 11:12:58
remove_access,9722,69921,8,33844,35260,9,33595,6,35259,33426,33927,33428,2005-07-01 09:16:10
add_access,7973,37592,8,33408,33366,33289,33370,6,37591,2,33365,4,2008-12-22 08:50:57
add_access,2303,51409,33344,33346,35027,33345,33526,6,33338,33339,33895,33341,2010-07-15 13:54:11
add_access,7378,50491,8,33290,49581,34576,43075,6,34571,33283,34432,33285,2010-07-07 15:19:58
add_access,7514,36370,8,33290,36369,9,33930,6,36368,33426,33427,33428,2005-11-08 10:00:00
add_access,4968,36089,8,33290,36088,33345,33526,6,46521,33521,36087,33523,2010-03-09 10:24:58
add_access,9803,33489,8,10,33279,33275,11,6,35443,2,3,4,2007-12-27 09:15:21
add_access,3690,48351,8,33269,33266,33431,33678,6,36287,2,3,4,2009-04-29 15:49:51
add_access,1585,33518,8,33290,34025,9,33430,6,37738,33316,34024,33317,2010-01-10 06:02:14
remove_access,9459,33518,8,33290,34433,9,33430,6,42494,33283,34432,33285,2008-06-22 23:34:52
add_access,2303,46927,8,33904,33902,33345,33430,6,46926,2,33730,4,2009-11-06 11:25:20
add_access,5546,76396,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2009-12-14 14:57:07
add_access,10083,42848,8,33276,33485,33326,11,6,42612,2,3,4,2009-10-14 09:47:55
add_access,10121,33622,8,33290,33517,9,33604,6,37221,33357,33458,33359,2010-06-18 15:38:58
add_access,9347,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010-06-24 12:41:20
add_access,5373,39634,8,33408,33406,33289,33370,6,36514,2,33365,4,2010-03-30 09:21:26
add_access,9809,33336,8,33276,33273,33275,11,6,33803,2,3,4,2005-11-07 16:27:11
add_access,3720,63821,8,33290,35835,33326,33863,6,35142,33316,33385,33317,2008-02-11 17:38:45
add_access,8557,44431,8,33290,35132,33326,33430,6,44052,33283,33447,33285,2009-10-30 10:10:44
add_access,6671,38360,8,33290,36226,9,34539,6,37748,33299,36226,33301,2009-06-30 15:21:57
remove_access,7974,43588,8,33408,36903,33309,33370,6,37695,2,33365,4,2009-06-02 12:07:44
add_access,8557,42511,8,33844,36556,33289,33930,6,42510,33426,33927,33428,2009-10-30 10:10:44
add_access,6435,33336,8,33276,33279,33275,11,6,33913,2,3,4,2009-09-23 12:29:26
add_access,10108,60701,8,33904,33902,33431,33430,6,36605,2,33730,4,2008-11-22 17:25:03
add_access,1558,34560,8,33290,33396,9,33430,6,34559,33299,33395,33301,2010-06-22 08:51:46
add_access,7489,43061,8,35275,37043,33431,33423,6,43060,33339,35884,33341,2009-10-09 10:16:27
add_access,7190,48670,8,33844,36556,33309,33930,6,36006,33426,33927,33428,2009-07-21 16:27:12
remove_access,9682,35162,8,33408,33406,33289,33370,6,35771,2,33365,4,2009-03-03 11:23:12
add_access,4354,45986,8,33290,33549,33289,33526,6,37900,33521,34787,33523,2010-07-21 15:26:17
add_access,8311,35797,35798,33290,35796,33431,33291,6,35794,33283,35795,33285,2008-09-19 11:44:03
add_access,11257,33947,8,33290,33812,9,33430,6,38878,33299,33601,33301,2008-05-15 09:07:32
remove_access,3149,61089,8,33290,34862,33431,33526,6,60345,33521,34861,33523,2008-08-18 17:14:47
add_access,9865,50039,8,33290,33477,33431,600,6,38117,33416,33476,33418,2008-05-22 09:53:34
add_access,9002,64024,8,33290,33667,33326,33291,6,52454,33283,33666,33285,2009-07-21 10:29:55
add_access,9001,39817,8,33904,37424,9,35276,6,37423,2,3,4,2009-07-15 11:34:37
add_access,9773,33336,8,33313,33307,33275,11,6,33979,2,3,4,2010-08-29 01:10:25
add_access,2303,38975,8,33290,35475,33345,35477,6,38974,33357,35474,33359,2010-07-20 13:56:27
add_access,6377,43061,8,33290,34363,33431,33423,6,38339,33316,33385,33317,2009-04-08 12:18:06
add_access,9334,45986,8,33290,33549,33289,33526,6,49455,33521,34787,33523,2008-01-09 11:25:14
remove_access,4968,40254,8,33290,36928,33326,33526,6,36926,33521,36927,33523,2009-07-13 13:01:16
remove_access,10105,34799,8,33290,42245,9,33430,6,39600,2,33730,4,2005-06-29 11:58:23
add_access,10599,35375,8,33290,35374,9,33450,6,35373,33426,33675,33428,2009-01-26 08:30:25
remove_access,9809,34226,8,33290,33545,33268,33270,6,33543,33521,33544,33523,2009-01-06 05:26:10
add_access,9671,39172,8,33408,37239,9,33423,6,40225,2,33365,4,2010-05-25 16:34:52
remove_access,3608,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2009-05-06 14:56:44
add_access,9964,33947,8,33290,33999,9,33430,6,36639,33426,33427,33428,2010-03-17 00:10:45
add_access,395,47169,8,33290,33517,33431,33430,6,36991,33357,33458,33359,2010-08-03 19:08:22
add_access,9674,46183,8,33369,37239,33431,33370,6,57740,2,33365,4,2008-04-14 12:24:46
remove_access,9723,36214,8,33290,33360,9,33423,6,37252,33357,33358,33359,2005-11-18 12:15:28
add_access,10287,33518,8,33290,33517,9,33430,6,54569,33357,33458,33359,2005-07-13 07:49:24
remove_access,4509,36077,8,10,33438,33309,11,6,36076,2,3,4,2008-02-26 12:29:17
add_access,3202,36431,8,33290,34979,9,38385,6,54983,33521,34979,33523,2009-10-12 09:53:24
add_access,9810,65791,8,33904,35336,34576,38255,6,40533,33426,35335,33428,2006-09-23 00:46:12
add_access,9194,33308,8,33269,33279,33309,11,6,38188,2,3,4,2010-05-14 13:36:28
add_access,8557,34936,8,33290,38881,9,33712,6,38880,33299,33601,33301,2010-01-25 16:11:33
add_access,3287,50906,8,33290,44260,9,33347,6,50905,33347,35017,33502,2009-03-16 08:36:32
add_access,9030,33518,8,33290,37863,9,33430,6,37862,33316,34024,33317,2007-01-15 14:53:47
add_access,9809,38403,8,33276,33438,33309,33403,6,34245,2,3,4,2006-08-11 15:01:32
add_access,8117,33518,8,33290,35600,9,33430,6,47548,33283,34432,33285,2007-10-19 08:09:12
add_access,10711,34557,8,33290,33866,33431,33430,6,39275,33299,33866,33301,2009-05-07 15:24:24
add_access,9828,51057,8,33904,37424,33326,11,6,43995,2,3,4,2005-11-07 16:20:54
add_access,11267,43407,8,10,33279,33309,11,6,38311,2,3,4,2009-09-30 12:25:24
add_access,6479,43143,8,33439,43142,33289,11,6,43141,33283,33584,33285,2008-11-17 07:32:08
remove_access,7185,41098,8,33388,35625,33431,33430,6,38143,33316,34256,33317,2007-02-15 23:47:49
add_access,8871,45986,8,33290,33549,33289,33526,6,35655,33521,34787,33523,2009-09-21 17:02:40
add_access,9226,54558,8,33290,36547,33289,33347,6,42256,33347,34597,33502,2010-08-10 11:14:27
add_access,2504,36985,8,33313,33769,33289,33347,6,75330,2,33768,4,2009-09-21 09:28:49
add_access,10804,33947,8,33290,33621,9,33430,6,36974,33426,33621,33428,2010-03-29 15:59:30
add_access,10408,33691,8,33290,33621,33289,33430,6,35371,33426,33621,33428,2010-08-18 15:41:26
add_access,10574,33518,8,33290,33448,33431,33430,6,38741,33283,33447,33285,2007-01-08 01:53:43
add_access,9086,59967,8,33290,34480,34576,34613,6,43480,33316,34024,33317,2007-11-29 10:15:08
add_access,11038,40380,8,33290,34353,33326,33461,6,42237,33316,34024,33317,2008-11-18 08:32:19
add_access,9813,33489,8,33313,33541,33275,11,6,36056,2,3,4,2008-10-20 02:07:32
remove_access,6167,34141,8,33290,33545,33268,33270,6,33680,33521,33544,33523,2010-07-16 16:17:18
add_access,6734,47816,8,33290,37199,33345,33430,6,40941,33316,34024,33317,2006-03-07 14:25:13
remove_access,11316,67647,8,33313,33279,33275,11,6,34036,2,3,4,2007-04-26 09:59:55
add_access,8893,67214,8,33290,33549,33289,33526,6,33548,33521,34787,33523,2010-03-16 10:57:00
add_access,8557,44875,35217,35218,35215,33431,33362,6,44725,33339,35215,33341,2008-03-19 11:43:33
add_access,7350,41957,8,33408,33366,33309,33370,6,34667,2,33365,4,2010-05-17 16:00:31
remove_access,9568,39958,8,33290,39584,33431,33863,6,39957,33316,33385,33317,2009-10-07 10:51:56
add_access,8893,52479,8,33290,35881,33289,33833,6,38371,33426,35335,33428,2010-06-07 10:55:54
remove_access,9729,33336,8,33313,33279,33275,11,6,34036,2,3,4,2006-09-11 02:55:48
add_access,8557,35071,8,33290,34251,33431,33430,6,39582,2,33730,4,2010-01-25 16:11:32
