ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
add_access,8033,38784,8,38785,38783,33345,34577,6,38782,33283,33584,33285,2010/3/4 12:40
remove_access,9771,35327,8,33313,33438,33309,11,6,35675,2,3,4,2007/6/11 7:15
add_access,7489,52942,8,33290,35228,33431,33461,6,50709,33283,35227,33285,2007/12/5 8:31
add_access,4581,50987,36963,33290,36964,33431,34780,6,50986,33283,36963,33285,2008/7/30 23:07
add_access,9667,44005,8,33290,35374,9,37073,6,44004,33426,33675,33428,2008/10/9 13:16
add_access,8793,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2009/5/1 15:39
add_access,8117,33518,8,33290,34433,9,33430,6,42494,33283,34432,33285,2009/8/13 15:52
add_access,7826,68615,8,33290,35516,9,35276,6,53783,33416,33529,33418,2010/6/8 9:22
add_access,4053,36380,8,33369,34063,9,33423,6,41005,2,33365,4,2009/12/30 9:37
add_access,8626,46382,36172,34913,35612,33326,33430,6,51129,33416,33529,33418,2009/8/10 15:30
add_access,11065,33677,8,33290,33676,33309,33678,6,37858,33426,33675,33428,2010/4/2 8:27
add_access,11332,33518,8,33290,33517,33289,33430,6,54569,33357,33458,33359,2010/6/9 9:03
add_access,9538,33720,8,33290,33676,33289,33678,6,33674,33426,33675,33428,2009/1/27 9:41
add_access,10081,33518,8,33290,37037,9,33430,6,37036,33416,33529,33418,2007/9/7 11:30
add_access,6891,53491,8,33290,34047,33431,33430,6,45701,34046,34047,34048,2009/7/3 4:04
add_access,9075,53919,8,33290,33621,33289,34539,6,47265,33426,33621,33428,2010/7/27 20:11
remove_access,9811,44503,8,33290,33517,33326,33430,6,37711,33357,33458,33359,2006/8/30 13:35
add_access,9674,48254,8,33904,40048,33326,11,6,34609,2,34610,4,2007/11/30 11:09
add_access,7381,33518,8,33290,36487,9,33430,6,50844,33416,33476,33418,2008/5/19 15:27
add_access,10315,75583,8,33290,33350,33431,33291,6,63121,33283,33885,33285,2005/11/8 10:00
remove_access,11260,33947,8,33290,33602,9,33430,6,33600,33299,33601,33301,2009/11/25 0:35
add_access,9345,40308,8,33290,33324,9,33291,6,40307,33283,33323,33285,2007/1/17 13:58
add_access,8785,43071,8,33844,34222,33431,35276,6,37903,33426,33853,33428,2008/8/29 15:42
add_access,7567,66485,8,33388,35491,33431,33362,6,35490,33316,34256,33317,2008/11/12 10:27
add_access,7015,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2010/7/26 11:39
add_access,11336,51794,33751,33290,35516,34576,34577,6,34239,33416,33529,33418,2008/9/5 11:01
remove_access,9811,75929,8,33290,33999,33326,33604,6,39291,33426,33427,33428,2010/5/18 11:08
add_access,10772,33677,8,33290,33787,33289,33678,6,38376,33426,33675,33428,2009/3/29 23:09
add_access,3312,60515,8,33290,44155,33431,33604,6,52396,33283,33447,33285,2008/2/11 17:37
add_access,4794,58787,8,33290,35018,33431,33604,6,38342,33347,35017,33502,2009/7/16 16:33
add_access,8824,40783,8,33276,34200,33289,33657,6,35593,2,33730,4,2009/9/15 13:40
add_access,2535,33862,8,33290,33861,9,33863,6,38757,33299,33395,33301,2008/10/21 11:52
add_access,2463,33933,8,33369,33366,33309,33370,6,33932,2,33365,4,2009/3/20 12:58
add_access,9682,37592,8,33369,33366,33289,33370,6,34836,2,33365,4,2010/3/1 12:06
add_access,9771,33336,8,33313,33279,33275,11,6,34606,2,3,4,2005/11/7 16:18
add_access,3724,34557,49125,33290,34752,9,33430,6,37481,33299,34471,33301,2009/3/17 15:32
add_access,8253,78060,8,33290,33621,33326,33430,6,57762,33426,33621,33428,2010/2/5 1:04
remove_access,9803,33336,8,33269,33279,33275,11,6,34509,2,3,4,2009/1/8 9:17
add_access,5546,36431,8,10,33568,9,33526,6,34895,2,3,4,2010/8/31 10:20
add_access,11282,33336,8,33313,33307,33275,11,6,37201,2,3,4,2009/10/16 10:47
add_access,4678,35552,34383,33290,35551,9,33291,6,35550,33283,33584,33285,2009/12/16 8:49
add_access,8872,33478,36228,33290,36355,33431,33430,6,36354,33416,33689,33418,2009/9/22 10:10
remove_access,7654,33518,8,33290,35410,33289,33430,6,51855,33316,33385,33317,2009/10/7 11:02
add_access,2660,49327,8,33290,34280,33345,33526,6,39175,33416,34279,33418,2009/1/16 9:08
add_access,7174,34557,8,33290,35398,33431,33430,6,52950,33426,33675,33428,2005/4/4 10:00
add_access,9828,34067,8,10,33279,33275,11,6,34376,2,3,4,2010/3/16 8:40
remove_access,6671,38360,8,33617,33615,33431,33618,6,36945,33416,33614,33418,2010/7/19 3:40
add_access,10590,50829,8,33290,40901,9,33595,6,50255,33283,33447,33285,2007/4/5 9:22
add_access,8448,33691,8,33904,33731,33289,33430,6,39587,2,33730,4,2010/8/31 16:30
add_access,8793,42650,8,33290,33621,34576,34613,6,42649,33426,33621,33428,2010/5/19 19:31
remove_access,9123,33454,8,33455,33453,33268,33270,6,33452,2,33265,4,2008/11/28 16:11
add_access,11139,69921,8,33844,35260,9,33595,6,35259,33426,33927,33428,2009/10/27 8:30
add_access,9555,33518,8,33290,33615,9,33430,6,40491,33416,33689,33418,2009/5/26 15:19
add_access,10835,65692,8,33290,33350,33431,33291,6,40876,33283,33885,33285,2010/7/30 10:21
add_access,2657,36223,34912,34913,34910,9,34780,6,36222,33283,33284,33285,2009/9/28 11:50
add_access,2242,33518,33344,33346,33598,9,33430,6,34032,33339,33895,33341,2008/6/9 10:16
add_access,2352,33518,8,33290,34567,9,33304,6,41529,33339,34566,33341,2010/5/27 8:23
add_access,4804,33489,8,33313,33279,33275,11,6,34703,2,3,4,2010/8/11 11:06
add_access,3221,36431,8,33313,33568,9,33526,6,55518,2,34012,4,2010/5/24 8:35
add_access,10119,66738,8,33904,34063,33345,33430,6,38534,2,33365,4,2005/11/8 10:00
remove_access,8791,34557,8,33290,34398,33431,33430,6,34841,33299,34397,33301,2009/6/22 16:00
add_access,10489,68438,8,33290,33690,33345,33430,6,43073,33416,33689,33418,2009/11/27 11:23
add_access,3149,52855,8,33290,35427,33326,33526,6,36423,33521,35427,33523,2009/1/13 8:40
remove_access,6931,40254,8,33290,36928,33326,33526,6,36926,33521,36927,33523,2009/7/7 17:16
remove_access,3664,40144,8,33313,33467,33326,11,6,46197,2,3,4,2009/3/17 21:26
add_access,9211,36940,8,33290,35835,33431,33863,6,42844,33316,33385,33317,2010/1/4 8:56
add_access,10925,50052,8,33313,33438,33309,33712,6,33764,2,3,4,2009/12/22 8:51
add_access,7913,57012,8,33313,38594,33289,33712,6,57011,2,3,4,2008/9/8 9:04
add_access,11046,35556,8,33844,33928,33309,33930,6,33926,33426,33927,33428,2009/12/29 8:48
add_access,8453,34918,8,33313,35285,33431,11,6,44949,2,3,4,2008/11/20 8:31
add_access,9325,33518,40163,33290,33731,9,33430,6,1824,2,33730,4,2008/5/19 8:26
add_access,11077,47768,8,33904,38594,33431,33389,6,40686,2,3,4,2005/11/8 10:00
add_access,3132,36731,33421,33422,36730,33431,33526,6,36729,33416,34542,33418,2009/4/9 15:36
add_access,5719,38707,8,33290,33545,33268,33270,6,36897,33521,33544,33523,2010/4/30 8:56
add_access,7013,67422,8,33290,34979,33326,33526,6,45034,33521,34979,33523,2009/3/24 13:16
add_access,7654,39958,8,33290,33861,33431,33863,6,33860,33299,33395,33301,2008/5/26 3:05
add_access,11046,37560,34005,33408,33966,33309,33968,6,34028,2,33365,4,2007/2/6 13:42
add_access,9343,57012,8,33313,38594,33289,33712,6,57011,2,3,4,2010/8/26 14:40
add_access,10081,33518,8,33388,34025,9,33430,6,49742,33316,34024,33317,2008/2/25 16:37
add_access,10188,34918,8,33296,33568,33431,11,6,37320,2,3,4,2010/5/16 11:13
remove_access,9729,33336,8,33313,33279,33275,11,6,34036,2,3,4,2006/9/11 2:28
add_access,10250,34496,8,33290,33840,33431,33430,6,33985,33299,33395,33301,2010/5/14 8:21
remove_access,10361,33518,35217,35218,35215,33431,33430,6,37715,33339,35215,33341,2009/10/21 2:46
add_access,4219,34918,8,33313,34517,33431,11,6,39656,2,3,4,2009/6/29 10:40
add_access,8248,33604,8,33290,35768,33326,33863,6,36893,33316,33385,33317,2008/5/26 3:02
remove_access,10363,39850,8,33290,35916,33326,33430,6,35915,33316,33385,33317,2010/2/16 16:59
add_access,10237,33691,8,33290,33448,33289,33430,6,33794,33283,33447,33285,2009/7/6 8:11
remove_access,3287,33518,8,33290,38378,33289,33430,6,38584,33283,34432,33285,2010/3/24 10:42
add_access,3161,36431,8,33290,34472,33289,33526,6,40183,33299,34471,33301,2008/7/3 15:35
add_access,10489,35402,8,33422,33828,33431,34569,6,43024,33416,33689,33418,2009/3/16 8:54
add_access,10141,34799,8,33904,34063,33431,33430,6,34062,2,33365,4,2010/3/18 6:22
remove_access,10551,35997,8,33269,33266,33345,11,6,35996,2,3,4,2006/8/18 7:47
add_access,10315,36461,33584,33290,35551,33345,34577,6,36460,33283,33584,33285,2009/7/30 9:32
add_access,6946,49839,35217,35218,35215,33345,33461,6,35214,33339,35215,33341,2007/9/25 12:52
add_access,8460,33518,8,33290,33621,9,33430,6,45258,33426,33621,33428,2009/6/15 13:31
remove_access,2299,44539,8,33504,33775,33289,11,6,40854,33283,34193,33285,2010/8/24 15:14
add_access,9667,39133,8,33408,33366,33289,33370,6,40770,2,33365,4,2006/9/27 17:32
add_access,11134,37080,8,33844,33854,33431,33461,6,36628,33426,33853,33428,2006/3/9 9:06
add_access,11198,54372,8,33904,34012,33431,33526,6,40692,33521,34012,33523,2009/8/19 14:04
add_access,3200,38266,8,33290,36667,33431,34435,6,49649,33339,34566,33341,2010/8/17 8:31
add_access,7713,33336,8,33313,33307,33275,11,6,35034,2,3,4,2010/6/14 12:51
add_access,9001,52047,8,33904,33902,33326,33430,6,34451,2,33730,4,2009/10/7 9:38
add_access,4622,55433,8,33296,34917,33431,33678,6,36287,2,3,4,2008/7/1 16:09
add_access,8893,34788,8,33290,33549,33289,33526,6,34786,33521,34787,33523,2010/3/16 10:57
add_access,9949,33518,8,33290,35926,9,33430,6,42177,33339,34566,33341,2009/4/28 10:46
add_access,3163,46183,8,33369,37239,33431,33370,6,57740,2,33365,4,2009/10/20 10:44
add_access,9511,33933,8,33369,33366,33309,33370,6,33932,2,33365,4,2010/1/7 8:26
add_access,10684,33947,8,33290,34251,9,33430,6,35944,2,33730,4,2009/10/8 17:17
add_access,3608,35467,8,33844,33854,33431,33968,6,35558,33426,33853,33428,2009/10/12 9:48
add_access,9001,38938,8,33290,35112,33431,33291,6,35111,33416,33529,33418,2009/1/28 9:02
add_access,10703,37491,8,33290,33866,33431,33905,6,49189,33299,33866,33301,2009/10/5 9:57
add_access,4678,47903,8,33290,34381,33326,33291,6,47902,33283,33584,33285,2009/1/13 9:43
add_access,10660,33862,8,33290,35916,9,33863,6,43785,33316,33385,33317,2009/11/4 12:21
add_access,10080,48372,8,33290,43529,33345,33347,6,48371,33347,43529,33502,2009/3/26 16:24
add_access,8453,33694,8,33296,33438,33309,11,6,44212,2,3,4,2010/6/24 8:45
remove_access,9811,48505,8,33290,34573,33431,33291,6,53079,33283,34572,33285,2008/4/14 10:20
remove_access,9811,59931,8,33290,34131,33289,33291,6,34130,33283,40171,33285,2008/9/15 8:14
add_access,10734,68737,8,33313,33568,9,33628,6,60646,2,3,4,2009/4/30 16:49
add_access,8628,34390,8,33296,33438,33309,11,6,41343,2,3,4,2009/7/16 9:46
add_access,10489,36506,8,33290,36505,9,34569,6,36504,33416,33689,33418,2008/9/29 8:30
add_access,11308,33336,8,33269,33307,33275,11,6,33579,2,3,4,2009/10/22 8:26
add_access,10835,33947,8,33290,33731,9,33430,6,39587,2,33730,4,2007/12/3 11:04
remove_access,9771,33336,8,33313,33279,33275,11,6,34606,2,3,4,2007/6/11 7:10
add_access,9204,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2008/12/23 8:30
add_access,3221,74525,8,33752,43329,33326,33526,6,53144,33416,33748,33418,2009/8/10 11:27
add_access,8392,57796,8,33422,33573,33326,33430,6,38150,33416,33529,33418,2007/9/28 9:44
add_access,9660,39133,8,33369,33366,33289,33370,6,35756,2,33365,4,2008/4/2 14:10
add_access,9284,36249,8,33290,33517,33431,33430,6,33516,33357,33458,33359,2008/5/15 9:28
remove_access,9795,75063,8,33296,43529,33326,33347,6,39738,33347,43529,33502,2009/6/22 4:12
add_access,9674,51230,8,33290,33621,33326,33430,6,51229,33426,33621,33428,2009/1/26 8:22
add_access,7722,33308,8,33296,33273,33309,11,6,33577,2,3,4,2009/12/29 23:07
add_access,9333,67059,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2005/5/4 11:19
add_access,3300,33594,35217,35218,35215,9,33595,6,37066,33339,35215,33341,2010/6/8 8:17
add_access,10538,39024,8,33290,34047,33431,34046,6,39023,34046,34047,34048,2008/2/21 8:35
add_access,11315,33694,8,33296,33438,33309,11,6,42169,2,3,4,2010/8/3 12:00
add_access,7378,38692,8,33290,36151,33431,33461,6,36149,33283,36150,33285,2009/7/21 9:02
add_access,8311,47222,34005,33290,38636,33431,33461,6,40090,33283,33323,33285,2008/6/27 15:09
add_access,9132,45074,8,33276,33568,33289,33526,6,48243,2,34012,4,2010/1/21 10:05
remove_access,9772,41783,8,33313,33769,33289,33347,6,49449,2,33768,4,2008/9/5 12:47
remove_access,8762,43919,8,33290,34935,33345,33423,6,38965,2,34181,4,2010/5/4 11:02
add_access,6976,36929,8,33290,35207,33431,33526,6,43376,33521,34787,33523,2008/9/2 15:50
add_access,8557,34060,8,10,33279,33309,11,6,35443,2,3,4,2008/7/31 7:57
add_access,8722,33518,54177,33290,34480,33431,33430,6,70634,33316,34024,33317,2010/8/3 13:30
remove_access,9101,49803,8,33290,35018,33289,33347,6,49802,33347,35017,33502,2009/7/23 6:51
add_access,7112,33518,8,33290,35374,9,33430,6,37953,33426,33675,33428,2009/10/7 9:17
add_access,9148,35816,8,33290,33676,9,33678,6,35815,33426,33675,33428,2009/7/28 15:55
remove_access,9811,33518,40163,33290,33731,9,33430,6,1824,2,33730,4,2007/9/21 12:25
add_access,9333,53580,8,33290,34862,33289,33526,6,53579,33521,34861,33523,2007/10/22 13:54
add_access,3221,40254,8,33290,36088,33326,33526,6,36086,33521,36087,33523,2008/5/14 8:29
add_access,8166,34918,8,33313,33467,33431,11,6,64679,2,3,4,2009/12/23 8:25
remove_access,8557,59688,8,33290,34047,33289,34046,6,62278,34046,34047,34048,2010/8/6 12:19
add_access,11031,36853,8,33904,33870,9,33291,6,36852,2,3,4,2009/7/30 15:22
remove_access,7693,65825,8,33313,33438,33309,11,6,33848,2,3,4,2009/12/29 0:47
remove_access,8064,36757,8,33408,33366,33309,33370,6,36756,2,33365,4,2010/2/8 15:54
add_access,7190,36214,8,33290,33360,9,33423,6,37252,33357,33358,33359,2008/11/5 15:43
add_access,6606,72102,8,33290,33549,33345,33526,6,35012,33521,34787,33523,2009/4/7 8:24
remove_access,9099,44698,8,33290,35018,9,33347,6,36942,33347,35017,33502,2010/7/23 6:55
add_access,10682,36431,8,33290,33396,9,33430,6,33394,33299,33395,33301,2007/9/11 15:18
remove_access,4774,45180,8,33290,33667,33431,34780,6,33665,33283,33666,33285,2008/8/19 15:35
add_access,10911,60515,8,33290,44155,33431,33604,6,52396,33283,33447,33285,2007/1/11 11:16
add_access,7303,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2009/11/16 22:21
add_access,8557,33531,8,33290,33530,33326,33430,6,33528,33416,33529,33418,2008/8/25 9:16
add_access,7630,63152,8,33290,35926,9,33304,6,44738,33339,34566,33341,2006/9/21 12:41
add_access,6891,51483,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2010/1/1 9:30
add_access,7433,37441,8,33290,36964,9,33291,6,37440,33283,36963,33285,2009/10/13 15:36
add_access,3222,39165,8,33290,34793,33326,33430,6,41181,33299,33601,33301,2008/8/11 10:26
add_access,10083,33308,8,33455,33279,33309,11,6,36586,2,3,4,2010/3/29 11:30
remove_access,9556,33518,8,33290,33731,33431,33430,6,1824,2,33730,4,2008/8/18 9:02
add_access,8951,48000,8,33290,36667,33326,34435,6,39506,33339,34566,33341,2009/1/23 10:00
remove_access,9665,37592,8,33408,33966,33289,33370,6,34028,2,33365,4,2008/9/26 14:29
remove_access,9131,42445,8,33408,33366,33289,33370,6,37349,2,33365,4,2010/7/19 18:17
add_access,9551,42020,8,33290,40737,33326,33604,6,38782,33283,33584,33285,2008/2/21 8:33
add_access,9971,49217,8,33290,37662,33326,33604,6,51435,33299,33790,33301,2009/6/8 15:53
add_access,2301,35120,8,33290,34200,9,33657,6,35119,2,33730,4,2010/2/14 12:37
add_access,7968,33988,8,33290,33798,9,33430,6,33987,33283,33447,33285,2010/6/9 9:19
add_access,3608,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2009/5/6 14:57
add_access,4761,41671,8,33276,33769,33289,33347,6,43560,2,33768,4,2010/3/24 10:01
remove_access,3671,49687,8,33290,41152,33326,33526,6,58212,33521,41152,33523,2008/3/27 18:02
add_access,9211,41211,8,33290,33787,33309,33678,6,36234,33426,33675,33428,2010/4/2 9:52
remove_access,498,38434,8,33320,33318,9,33863,6,46900,33316,33385,33317,2008/11/14 9:40
add_access,9729,33336,8,33313,33279,33275,11,6,34104,2,3,4,2005/11/16 8:30
remove_access,9803,46370,8,33290,34063,33431,33526,6,46369,2,33365,4,2010/6/30 16:46
remove_access,9125,34743,8,33296,33375,33268,33270,6,38436,2,33265,4,2008/10/17 8:34
add_access,3666,38764,8,33269,33266,33431,11,6,41149,2,3,4,2009/4/7 10:07
add_access,4722,33691,33344,33346,33598,33431,33430,6,38577,33339,33895,33341,2010/5/4 8:50
add_access,3719,38628,8,33290,34047,34576,38629,6,38627,34046,34047,34048,2010/5/3 10:38
add_access,9075,33622,8,33617,33615,9,33618,6,38590,33416,33614,33418,2010/4/29 14:02
add_access,10632,33677,33777,33290,33676,33289,33678,6,33674,33426,33675,33428,2010/1/6 10:11
add_access,9512,64786,8,33290,33448,33289,33430,6,48339,33283,33447,33285,2010/4/26 9:03
add_access,5034,36093,8,33290,34047,33326,34046,6,40159,34046,34047,34048,2009/3/30 8:38
add_access,11008,33518,8,33290,34251,9,33430,6,35944,2,33730,4,2007/9/27 8:30
add_access,7033,36978,8,33290,35374,33431,33604,6,43720,33426,33675,33428,2009/2/11 8:25
add_access,9658,74630,8,33290,33787,33289,33678,6,34326,33426,33675,33428,2009/7/16 8:37
remove_access,3154,45121,8,33290,34862,33326,33526,6,35172,33521,34861,33523,2010/1/20 13:12
add_access,6346,39988,8,33290,35228,33431,33595,6,37497,33283,35227,33285,2010/7/5 20:27
add_access,10497,42523,8,33422,34543,33431,34545,6,34541,33416,34542,33418,2009/4/8 8:32
add_access,9343,33691,8,33904,33902,33289,33430,6,50401,2,33730,4,2010/7/13 11:16
add_access,2583,33862,8,33320,42721,33289,33863,6,42720,33316,33385,33317,2010/3/10 15:43
add_access,3145,58972,8,33290,40184,33431,33526,6,40977,33521,33625,33523,2009/4/9 17:36
remove_access,2303,60865,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2009/8/14 6:26
add_access,9573,42286,8,33290,36696,33326,33430,6,42285,33299,33790,33301,2008/5/19 8:39
remove_access,10567,33518,8,33290,33360,9,33430,6,46333,33357,33358,33359,2007/8/27 16:38
add_access,11008,73231,8,33269,38594,33326,33423,6,41126,2,3,4,2009/10/19 11:04
add_access,9723,42966,8,33904,34611,34576,42967,6,34609,2,34610,4,2005/11/7 16:08
add_access,9306,33518,8,33290,33621,9,33430,6,38543,33426,33621,33428,2010/7/28 12:21
add_access,8967,44503,8,33290,37014,33326,33430,6,43682,33316,37013,33317,2009/5/13 15:28
add_access,9185,41466,8,33904,36213,33326,33291,6,39788,2,34181,4,2010/4/12 15:37
remove_access,9811,76200,8,33290,36137,33431,33291,6,52773,33283,36136,33285,2010/6/1 10:10
add_access,11026,33518,8,33290,34251,9,33430,6,62497,2,33730,4,2009/2/6 8:05
add_access,8793,33691,8,33290,35132,9,33430,6,50307,33283,33447,33285,2010/1/8 16:33
add_access,8248,59935,8,33290,33812,33431,33430,6,41068,33299,33601,33301,2008/5/26 3:02
add_access,3163,36431,8,33455,33568,9,33526,6,38395,2,34012,4,2009/8/6 9:09
add_access,11336,41560,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2009/2/24 11:23
add_access,9773,33336,8,33313,33279,33275,11,6,35828,2,3,4,2005/11/7 16:04
add_access,6717,34674,8,33408,34673,33309,33370,6,34672,33316,34256,33317,2008/10/31 8:38
add_access,11257,44431,8,33290,33812,33326,33430,6,65780,33299,33601,33301,2009/1/22 11:46
add_access,5284,36330,8,33290,34182,33431,33430,6,44622,2,34181,4,2010/8/28 17:55
add_access,1704,33518,8,33290,36667,33431,33430,6,39506,33339,34566,33341,2008/4/2 8:34
remove_access,7654,33862,8,33290,33861,9,33863,6,38757,33299,33395,33301,2005/10/7 11:30
add_access,11008,52596,8,33313,38594,33431,11,6,52163,2,3,4,2007/12/20 16:26
add_access,3833,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2009/4/14 9:01
add_access,3296,44873,8,33290,35571,33431,33291,6,35569,33283,35570,33285,2009/7/13 8:30
add_access,7356,34496,8,33290,34280,33431,33430,6,35203,33416,34279,33418,2009/12/3 11:21
add_access,9001,62181,33777,33290,33324,9,33291,6,47733,33283,33323,33285,2008/2/22 9:59
remove_access,8490,33518,8,33290,34251,33289,33430,6,34387,2,33730,4,2009/9/16 16:50
add_access,8253,42235,8,33290,37961,33431,33291,6,40876,33283,33885,33285,2009/11/16 23:21
add_access,8250,40783,8,33439,33438,33289,33657,6,35593,2,3,4,2010/5/6 12:46
add_access,3164,61695,8,33290,34862,33431,33526,6,61694,33521,34861,33523,2009/6/4 16:07
add_access,8557,66738,8,33904,34063,33345,33430,6,38534,2,33365,4,2007/3/30 15:16
add_access,10460,33691,36228,33290,37037,9,33430,6,51996,33416,33529,33418,2009/7/8 5:21
remove_access,8584,33518,8,33290,34353,9,33430,6,45941,33316,34024,33317,2009/2/23 10:17
add_access,9620,71311,44965,33290,34662,34576,34577,6,34571,33283,36494,33285,2005/7/13 7:44
remove_access,9803,34936,8,33904,42245,33431,33712,6,46926,2,33730,4,2009/1/8 9:17
add_access,10772,47072,8,33290,34433,33289,33678,6,47071,33283,34432,33285,2009/3/29 23:09
add_access,3630,53021,8,33290,35374,33345,11,6,42248,33426,33675,33428,2009/1/9 9:24
add_access,11307,33518,8,33290,36505,9,33430,6,42427,33416,33689,33418,2009/10/22 9:44
add_access,6881,36521,34005,33290,40011,9,33291,6,40010,33283,33323,33285,2009/12/30 9:32
add_access,4013,61675,8,33290,35159,33431,33526,6,36885,33521,35659,33523,2009/2/20 8:52
add_access,9262,38302,33751,33290,33667,33326,34577,6,38301,33283,33666,33285,2007/9/11 8:47
add_access,10733,39453,8,33290,41291,33345,33430,6,44206,33339,36136,33341,2008/7/7 13:01
remove_access,10417,40660,8,33290,34597,33289,33347,6,40659,33347,34597,33502,2009/4/16 8:34
remove_access,10081,37038,35217,35218,35215,9,33304,6,51775,33339,35215,33341,2008/10/15 15:41
add_access,9667,39133,8,33408,33366,33289,33370,6,40770,2,33365,4,2010/6/24 12:39
add_access,3211,62804,8,33290,36928,33326,33526,6,54141,33521,36927,33523,2009/4/9 8:28
remove_access,10287,36824,8,33290,33517,33431,33430,6,54569,33357,33458,33359,2009/2/11 14:57
add_access,8130,49202,8,33290,34012,33289,33526,6,49201,33521,34012,33523,2009/11/2 8:19
add_access,10072,33478,8,33904,33902,9,33430,6,36580,2,33730,4,2009/12/1 8:56
add_access,3278,34574,34575,33290,34573,34576,34577,6,34571,33283,34572,33285,2009/1/13 10:35
add_access,10136,33518,8,33290,44155,9,33430,6,48514,33283,33447,33285,2007/8/20 14:29
remove_access,3344,33677,8,33290,34041,33289,33678,6,33786,33426,33675,33428,2009/7/13 13:55
add_access,7434,36296,34572,33290,34573,33289,33291,6,46598,33283,34572,33285,2010/3/19 16:42
add_access,10686,33518,8,33290,35612,9,33430,6,45765,33416,33529,33418,2005/11/8 10:00
add_access,8954,52274,8,33290,33812,33431,33905,6,52273,33299,33601,33301,2006/9/27 11:33
remove_access,9811,61121,8,33290,35454,9,33430,6,35453,33426,35335,33428,2010/3/5 14:24
add_access,9454,68406,8,33290,35571,33431,33604,6,53448,33283,35570,33285,2010/6/7 21:15
add_access,7450,33518,37706,33290,35600,33431,33430,6,35599,33283,34432,33285,2008/6/30 14:31
add_access,3217,50937,8,33290,36430,33345,33526,6,37017,33521,36430,33523,2009/12/21 15:37
add_access,3202,45074,8,33290,34222,33289,38385,6,45073,33426,33853,33428,2010/3/29 9:15
add_access,10239,73852,8,33290,34063,33431,33370,6,48608,2,33365,4,2006/7/25 12:17
add_access,7351,34918,8,33296,34917,33431,11,6,34916,2,3,4,2010/1/11 7:27
add_access,4022,36731,33421,33422,36730,33431,33526,6,36729,33416,34542,33418,2010/3/11 8:34
add_access,8220,34668,8,33408,33366,33309,33370,6,34667,2,33365,4,2009/11/3 8:31
add_access,10018,33518,8,33290,37057,9,33430,6,53213,33316,34024,33317,2005/11/8 10:00
remove_access,9682,34054,8,33369,33366,33368,33370,6,34836,2,33365,4,2009/9/9 6:36
add_access,9809,35975,8,33276,33279,33309,11,6,36456,2,3,4,2005/11/7 16:04
add_access,7489,40091,8,33290,35796,33431,33291,6,35794,33283,35795,33285,2009/10/9 10:16
remove_access,9811,33518,8,33290,39452,33431,33430,6,41523,33283,33447,33285,2007/3/16 16:18
remove_access,1223,33518,8,33290,35132,9,33430,6,37753,33283,33447,33285,2010/2/3 8:54
add_access,11296,67734,8,33276,33485,33268,33270,6,41760,2,33265,4,2009/10/21 18:58
add_access,3037,61089,8,33290,34862,33431,33526,6,60345,33521,34861,33523,2009/1/13 9:01
add_access,10963,7,8,33313,33467,9,11,6,35034,2,3,4,2008/7/10 18:44
remove_access,9571,73137,8,33290,34891,33345,33430,6,42285,33299,33790,33301,2005/10/12 13:03
add_access,9347,45322,8,33369,33366,33289,33370,6,36470,2,33365,4,2009/8/4 5:02
add_access,8557,54288,8,33290,40045,33289,33347,6,40044,33347,36118,33502,2010/1/25 16:11
add_access,2660,37045,8,33290,34985,9,33403,6,34079,33521,33544,33523,2009/7/4 12:48
add_access,10379,33656,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2009/2/2 15:56
add_access,7749,50798,8,33290,33549,9,33526,6,34786,33521,34787,33523,2009/5/8 8:29
add_access,6976,45541,8,33290,33497,33289,34780,6,45540,33283,33323,33285,2010/7/13 17:37
add_access,2661,33518,43694,33290,34662,9,33430,6,37127,33283,36494,33285,2010/3/17 8:40
add_access,11109,33478,8,33290,33866,33431,33430,6,46103,33299,33866,33301,2006/3/7 10:36
remove_access,9795,35120,8,33296,34200,9,33657,6,38171,2,33730,4,2010/3/1 4:18
add_access,11158,50028,8,33290,37386,9,33430,6,40338,33299,34471,33301,2007/12/20 14:29
add_access,10405,62015,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2009/3/2 17:49
add_access,9737,34096,8,33313,33279,33309,11,6,34343,2,3,4,2008/5/23 6:15
add_access,10691,33862,8,33290,39584,33431,33863,6,39957,33316,33385,33317,2005/4/4 10:00
add_access,11041,43933,8,33290,35108,33431,33430,6,35107,33339,34566,33341,2010/6/9 8:17
add_access,9236,44431,8,33290,35920,33326,33430,6,40679,2,33365,4,2007/7/5 6:32
